Date,Open,High,Low,Close,Adj Close,Volume,RSI,ATR,MACD,MACD_sig,Posi tive_lev,Negative_lev,MFI,Chaikin,WilliamsR,mass_index,BollingerUp,BollingerDn,BolUpInd,BolDnInd,AroonUp,AroonDn,TRIX,RMI,returns_1,returns_7,returns_14,returns_30
2014-10-28,353.214996,359.984009,352.678986,357.618011,357.618011,7845880.0,40.3337910026021,13.640712214285722,-8.775226095856567,0,0.4666666666666667,0.5333333333333333,32.74328929776465,61956746.26732111,0.8530680700525871,24.079201013540857,379.3257756945259,347.50826891452925,0,0,72.0,32.0,-0.002844091438314496,26.967020070631687,-0.0048350059532734635,0.009481657042715197,0.02678181103448707,-0.055914571523479006
2014-10-29,357.088989,357.833008,335.342987,335.591003,335.591003,18192700.0,27.15445118948719,14.285642357142864,-10.473914846411674,0,0.4666666666666667,0.5333333333333333,37.818954950856934,126424078.24713051,0.7516258978773632,23.95452366848449,376.66221920610974,340.0532729285717,0,1,68.0,28.000000000000004,-0.00371903750178487,25.914459373596426,0.01311371407156603,-0.008582743899355871,-0.01520938228365043,-0.004544210869582455
2014-10-30,335.709015,350.912994,335.071991,345.304993,345.304993,30177900.0,37.53973734886592,13.578785428571434,-10.91053030799867,0,0.4666666666666667,0.5333333333333333,47.65472698507301,-87630103.58474445,0.9960920219046948,23.631907929070174,373.37117760209395,338.59785887173626,0,0,64.0,100.0,-0.004392878538667311,25.06658048925529,-0.06159367627599721,-0.06457126993489026,-0.030946923144517968,0.03056723944934614
2014-10-31,345.009003,348.045013,337.141998,338.321014,338.321014,12545400.0,33.56952428100702,13.636930142857144,-11.685397951031234,0,0.4666666666666667,0.5333333333333333,47.662070777963955,-8206683.021108031,0.8296940689960067,23.245078620722147,370.0617884229669,335.484155601076,0,0,60.0,100.0,-0.005013117047397613,23.760071051635464,0.028945919029897293,-0.0002008582227037703,0.003142013195453819,-0.008603337950711332
2014-11-01,338.649994,340.528992,321.054993,325.748993,325.748993,16677200.0,27.523426523970784,13.871717071428574,-13.162217318637545,0,0.4666666666666667,0.5333333333333333,41.47909329313071,95993663.1194284,0.9459271202264613,23.082388591612908,366.9714843374094,328.7475582277166,0,1,56.00000000000001,100.0,-0.005779111583301858,21.177381623530945,-0.020225537254250026,-0.030903193763263892,0.020023009501018985,-0.022269721524698416
2014-11-02,326.075012,329.049988,320.626007,325.891998,325.891998,8603620.0,27.694347851314078,13.939001857142857,-14.157864944897312,0,0.5,0.5,35.23016463721166,102476494.5637666,0.9355962917623546,22.89023221283894,363.3235582552423,324.40729402531525,0,0,52.0,96.0,-0.006501125711630245,20.448869249277976,-0.03716003582325511,0.021404073722298245,-0.0048436194067336125,-0.04148536380579804
2014-11-03,325.569,334.002014,325.480988,327.553986,327.553986,12948500.0,29.910878737458276,13.702503642857137,-14.644007319375532,0,0.5333333333333333,0.4666666666666667,38.575325507303866,-14729410.412166357,0.9268815356247835,22.635555532844563,359.7081246823512,322.0912948199231,0,0,48.0,92.0,-0.007046613865201494,19.150424230396744,0.0004390036594834612,-0.0048350059532734635,-0.017202048466729125,-0.08524332038069182
2014-11-04,327.161011,331.766998,325.076996,330.492004,330.492004,15655500.0,34.03551978688655,13.336647999999993,-14.623633016537951,0,0.5666666666666667,0.43333333333333335,36.93553875219172,-226353691.7287929,0.9038047756436065,22.404332191302114,356.538551925966,321.4762473031675,0,0,44.0,88.0,-0.0073309467806007425,18.589767850059676,0.005099812239022894,0.01311371407156603,0.009481657042715197,-0.025408485754761623
2014-11-05,330.683014,343.368988,330.683014,339.485992,339.485992,19817200.0,45.387537550263026,13.790860714285705,-13.723550026946839,0,0.5666666666666667,0.43333333333333335,43.86902849147397,-138941367.18305802,0.8548050093670371,22.33136939886236,354.9531340149038,323.23569880893257,0,0,40.0,84.0,-0.007197350084826095,22.85735684975572,0.008969568759880753,-0.06159367627599721,-0.008582743899355871,0.029855541797274787
2014-11-06,339.458008,352.966003,338.424011,349.290009,349.290009,18797000.0,55.10514128070506,12.786644928571421,-12.079876242772059,0,0.5666666666666667,0.43333333333333335,51.17678755471438,-39362797.92528343,0.7072430865500801,22.313211427069525,355.8797941476628,326.0165268900215,0,0,36.0,80.0,-0.006584202955159801,29.624378906901395,0.02721393525756821,0.028945919029897293,-0.06457126993489026,0.018504666503937894
2014-11-07,349.817993,352.731995,341.776001,342.415009,342.415009,16834200.0,48.16992583254835,12.78064392857142,-11.202868278045173,0,0.5333333333333333,0.4666666666666667,53.34268073555875,-57921700.369602084,0.3443581524314129,22.255659472252518,354.73419059526515,327.69552989011294,0,0,32.0,76.0,-0.005884124756094696,33.6079589326719,0.028879003054712138,-0.020225537254250026,-0.0002008582227037703,0.04983235342833536
2014-11-08,342.153992,347.032013,342.153992,345.488007,345.488007,8535470.0,51.329107695463485,11.915932714285702,-10.14294631960621,0,0.5333333333333333,0.4666666666666667,53.18089974826187,-98681761.45075202,0.4463895296311032,22.146006015433198,354.34327823844046,329.6403137950506,0,0,100.0,72.0,-0.005093566048604385,37.45523846533492,-0.01968278457114414,-0.03716003582325511,-0.030903193763263892,0.03424377778521115
2014-11-09,345.376007,363.626007,344.255005,363.264008,363.264008,24205600.0,65.4038456611164,12.207432285714276,-7.778905431147109,0,0.5666666666666667,0.43333333333333335,50.96805665591578,2286629.1864112616,0.3683114300365154,22.240550866985465,359.9880107771452,331.7309310684384,1,0,100.0,68.0,-0.0038908261752843834,43.086878734174014,0.008974483942670863,0.0004390036594834612,0.021404073722298245,-0.009489704816945443
2014-11-10,362.265015,374.81601,357.561005,366.924011,366.924011,30450100.0,67.62786056940641,12.809718428571419,-5.546122097668956,0,0.5666666666666667,0.43333333333333335,53.954959249912896,-92984126.82379079,0.008418581395349435,22.354654915550565,365.0732484306838,334.30552617024824,1,0,96.0,64.0,-0.0024805989307551844,46.90506418905307,0.051451861250859654,0.005099812239022894,-0.0048350059532734635,0.002038375093454281
2014-11-11,365.856995,371.309998,363.734985,367.695007,367.695007,15838900.0,68.12590300511732,12.82900342857142,-3.6720828010958257,0,0.5666666666666667,0.43333333333333335,57.5794151415738,-201897708.19149542,0.14563569963264258,22.461091934897656,368.6863890962559,337.23988357723397,0,0,92.0,60.0,-0.0010703986123701808,51.888245014347866,0.010075325161308157,0.008969568759880753,0.01311371407156603,0.04485245475870214
2014-11-12,367.984985,429.717987,367.984985,423.561005,423.561005,45783200.0,86.05858315035353,15.63207349999999,2.2945755515025326,1,0.5666666666666667,0.43333333333333335,62.31469049978927,84120820.88803995,0.13140805694364016,23.129141771272195,397.83164089711704,333.7665840175564,1,0,100.0,56.00000000000001,0.001482593973910846,63.3336212114773,0.0021012416110319787,0.02721393525756821,-0.06159367627599721,0.031343339053129915
2014-11-13,427.27301,457.092987,401.122986,420.734985,420.734985,58945000.0,83.32240307826012,18.498430499999987,6.717721377025384,0,0.5333333333333333,0.4666666666666667,67.05407621150414,76861832.5915116,0.05643844762923885,24.000622863165088,412.37101590757294,339.2038899317053,1,0,96.0,52.0,0.004269842725557997,69.15128205912275,0.15193569925196204,0.028879003054712138,0.028945919029897293,0.02678181103448707
2014-11-14,418.416992,419.252014,384.789001,397.817993,397.817993,29589200.0,64.217861811938,20.18128749999999,8.278457674776575,0,0.5333333333333333,0.4666666666666667,58.32515598205551,138152261.4401573,0.26642343810935076,24.725157593413286,414.0748039461096,345.51120737693617,0,0,92.0,48.0,0.006305562169182817,71.74643865751071,-0.006672049519761636,-0.01968278457114414,-0.020225537254250026,-0.01520938228365043
2014-11-15,399.649994,405.528015,371.007996,376.132996,376.132996,15727500.0,51.36045584493854,21.256003214285702,7.677058059911872,0,0.5333333333333333,0.4666666666666667,54.67194384179996,256524544.7094152,0.4343541126212363,25.341012955607425,410.1722839551472,348.0828147637084,0,0,88.0,44.0,0.0071849253632719125,72.42867344558785,-0.054468947953068336,0.008974483942670863,-0.03716003582325511,-0.030946923144517968
2014-11-16,374.730011,390.799011,374.60199,387.881989,387.881989,11905600.0,56.771231911141676,21.811220357142847,8.055629791172692,0,0.5333333333333333,0.4666666666666667,59.39708346324321,221130585.4789517,0.5932569988725479,25.80570271335216,409.0249441074622,352.4135872079651,0,0,84.0,40.0,0.007588013921152546,65.25363892193909,-0.05450984465652364,0.051451861250859654,0.0004390036594834612,0.003142013195453819
2014-11-17,388.348999,410.199005,377.502014,387.40799,387.40799,41518800.0,56.47876285306948,23.538074999999996,8.222617639981934,0,0.5,0.5,59.983141690054595,39676252.42889869,0.5242622312322757,26.068565398700553,407.6828536991357,356.1879410134865,0,0,80.0,36.0,0.007631344028356165,59.34031978937997,0.03123627313994004,0.010075325161308157,0.005099812239022894,0.020023009501018985
2014-11-18,387.785004,392.402008,371.117004,375.197998,375.197998,32222500.0,48.97900222000318,24.58057514285714,7.285727075487898,0,0.5,0.5,51.510461036032666,-88797005.71830201,0.5278526977841648,26.27810644558485,404.1603923605877,357.2604389497395,0,0,76.0,32.0,0.0071535859228755005,55.65391251036509,-0.0012220185866892441,0.0021012416110319787,0.008969568759880753,-0.0048436194067336125
2014-11-19,373.895996,386.480988,373.895996,380.554993,380.554993,18931800.0,52.192735915302116,24.573362142857142,6.896006410138,0,0.5333333333333333,0.4666666666666667,53.92185392577747,-122787390.75241268,0.6478522782375724,26.337349487313237,401.8935531293403,359.4707608518365,0,0,72.0,28.000000000000004,0.006526056144890829,56.22641342747905,-0.031517140366671303,0.15193569925196204,0.02721393525756821,-0.017202048466729125
2014-11-20,380.307007,382.024994,356.781006,357.839996,357.839996,25233200.0,39.897302942307,25.337790428571427,4.700060186172834,0,0.5,0.5,49.044118220270974,-4258905.573719263,0.6449705439440211,26.394778420176753,397.84478500723367,355.2132886137291,0,0,68.0,24.0,0.005340543111742365,51.37398526697473,0.014277781407564971,-0.006672049519761636,0.028879003054712138,0.009481657042715197
2014-11-21,357.878998,357.878998,344.112,350.847992,350.847992,29850100.0,36.81683230096095,25.538576428571428,2.3682608575827544,0,0.5,0.5,48.13314451355782,-197555882.7224214,0.8606970615759939,26.437940990997568,393.78601707802477,349.933494793672,0,0,64.0,20.0,0.0038083346636430624,46.15377423343795,-0.05968913144702859,-0.054468947953068336,-0.01968278457114414,-0.008582743899355871
2014-11-22,351.604004,364.841003,350.877991,352.920013,352.920013,15273000.0,38.44200089839889,26.18750435714286,0.6796532484870568,0,0.5333333333333333,0.4666666666666667,53.61523009436753,-26702045.91593051,0.9243598745578038,26.488880068382286,389.69153698787505,347.1407956344222,0,0,60.0,16.0,0.002279058667645264,43.268599818939805,-0.019539470372674672,-0.05450984465652364,0.008974483942670863,-0.06457126993489026
2014-11-23,353.174988,370.845001,353.174988,367.572998,367.572998,15151600.0,49.12069316787085,26.066005142857144,0.5178238311216319,0,0.5666666666666667,0.43333333333333335,54.373630372767394,103651257.94826281,0.9220398649907354,26.406564736020233,387.51021269781893,349.0155132658788,0,0,56.00000000000001,12.0,0.0012097249082306152,41.63526073871533,0.005905751343162846,0.03123627313994004,0.051451861250859654,-0.0002008582227037703
2014-11-24,366.947998,387.209015,366.669006,376.901001,376.901001,30930100.0,54.8711027227184,26.30064828571429,1.1292474747114625,0,0.6,0.4,53.418979425338954,-19188424.96544099,0.7923456094431184,26.33048459655108,387.5939932358284,352.0728738253787,0,0,52.0,8.0,0.0006763836728251145,44.922753271142355,0.0415192804608675,-0.0012220185866892441,0.010075325161308157,-0.030903193763263892
2014-11-25,376.885986,394.700989,374.783997,375.347992,375.347992,25442200.0,53.705082240455795,27.182218214285715,1.4715274179831113,0,0.5666666666666667,0.43333333333333335,53.574311486543316,-26845715.475732684,0.7097830186241868,26.30960778716199,387.0567992742031,354.61536177587533,0,0,48.0,4.0,0.0004324486570099298,48.906441553902326,0.0253772802973955,-0.031517140366671303,0.0021012416110319787,0.021404073722298245
2014-11-26,376.019012,377.697998,365.81601,368.369995,368.369995,18601700.0,48.37550550029152,23.6214315,1.1662765881476957,0,0.5666666666666667,0.43333333333333335,48.44004353444499,-80882086.10856366,0.7235287739166241,26.172407348187114,385.0941095425988,355.68129313473804,0,0,44.0,100.0,0.00020765515069204164,51.29865883939024,-0.004120469290024631,0.014277781407564971,0.15193569925196204,-0.0048350059532734635
2014-11-27,370.502014,373.992004,368.282013,369.670013,369.670013,8748030.0,49.45378772213371,20.03143078571429,1.0175341933974664,0,0.5666666666666667,0.43333333333333335,44.18235571348573,-85165739.84009564,0.7852913517209759,26.029057523901155,383.56285893556026,356.95156616407894,0,0,40.0,100.0,4.238442967086939e-05,51.62969205183568,-0.0185907401897063,-0.05968913144702859,-0.006672049519761636,0.01311371407156603
2014-11-28,369.373993,382.838013,358.454987,376.446991,376.446991,22946500.0,55.09538668305764,19.311431714285714,1.4300159275003352,0,0.6,0.4,54.91375407963789,65596514.30894649,0.6598614820593462,26.039489716896053,383.6783122402369,359.0869413867406,0,0,36.0,100.0,7.051120418552055e-05,51.547997891281504,0.0035291093673359697,-0.019539470372674672,-0.054468947953068336,-0.06159367627599721
2014-11-29,376.152008,387.601013,372.144989,375.490997,375.490997,15375600.0,54.11233385570439,17.949717785714288,1.6606272698601288,0,0.5666666666666667,0.43333333333333335,63.77041178100225,96551276.64937294,0.5107208898330312,26.10183719069654,383.3761924986175,360.88301392345494,0,0,32.0,100.0,0.00017351925988901576,51.573989948518204,0.018332506726749465,0.005905751343162846,-0.05450984465652364,0.028945919029897293
2014-11-30,375.51001,382.527008,373.30899,378.046997,378.046997,9194440.0,56.506423103392606,17.451217571428575,2.02627858059941,0,0.6,0.4,58.71914228244439,103894489.1701324,0.5251865779058987,26.07035636915881,383.6590116261227,362.7519743555729,0,0,28.000000000000004,100.0,0.0003578203500108763,53.39590166623871,-0.0025395182399001737,0.0415192804608675,0.03123627313994004,-0.020225537254250026
2014-12-01,378.248993,383.661987,376.669006,379.244995,379.244995,11763000.0,57.69993980806145,15.615216857142858,2.385232825986691,0,0.6333333333333333,0.36666666666666664,58.32604343864086,-70678712.54541755,0.4865102904875177,25.92877313866532,384.0727552140664,364.5344133164119,0,0,24.0,96.0,0.0005873779136564858,55.19222232584677,0.006807087308141169,0.0253772802973955,-0.0012220185866892441,-0.03716003582325511
2014-12-02,379.25,384.037994,377.863007,381.315002,381.315002,12364100.0,59.894133241184356,14.535929928571433,2.804411407689088,0,0.6333333333333333,0.36666666666666664,69.2478604447517,-212677361.26192498,0.30552091088438205,25.74839804976513,384.8633317477258,366.2934432317564,0,0,20.0,100.0,0.000855837261580746,56.118287580030554,0.0031689128851883908,-0.004120469290024631,-0.031517140366671303,0.0004390036594834612
2014-12-03,381.721985,383.026001,374.346008,375.01001,375.01001,13340100.0,50.658856020781705,14.257001428571433,2.597906246257196,0,0.6,0.4,61.96014381319584,-140452573.62208176,0.264602777493735,25.647685774704865,383.87677256258297,367.07331969335695,0,0,16.0,100.0,0.0009733141570295469,55.99514591069278,0.00545823155820413,-0.0185907401897063,0.014277781407564971,0.005099812239022894
2014-12-04,375.717987,378.654999,367.759003,369.604004,369.604004,14529600.0,43.95380590382586,13.23214485714286,1.9752603420440664,0,0.5666666666666667,0.43333333333333335,63.38367773357203,-43935174.00279212,0.3892344834169345,25.43673008770581,382.3732615434319,366.441906302337,0,0,12.0,96.0,0.0008772728209782654,53.76492716312856,-0.016534864788771086,0.0035291093673359697,-0.05968913144702859,0.008969568759880753
2014-12-05,369.441986,379.191986,365.756012,376.854004,376.854004,15181800.0,53.48138960787247,13.208500285714289,2.0432698433922383,0,0.5666666666666667,0.43333333333333335,72.04066874067547,54618010.96950841,0.4960958006098923,25.221514113089672,382.12593832174474,367.5788368247934,0,0,8.0,92.0,0.0008310249202008538,53.11969082801365,-0.014415631198751333,0.018332506726749465,-0.019539470372674672,0.02721393525756821
2014-12-06,376.756989,378.447998,370.945007,374.785004,374.785004,7009320.0,50.646374365873726,12.747070214285717,1.9082200812759993,0,0.5333333333333333,0.4666666666666667,70.47321225375738,131946293.37936616,0.4072515759875676,25.064939901629064,381.4193672486247,368.26090478036093,0,0,4.0,88.0,0.0007639140529381133,51.308642383079906,0.01961558836359356,-0.0025395182399001737,0.005905751343162846,0.028879003054712138
2014-12-07,374.835999,376.291992,373.274994,375.095001,375.095001,6491650.0,51.094556789984,11.700426285714286,1.8053948707145082,0,0.5666666666666667,0.43333333333333335,69.46958359752672,-138461584.92438293,0.47960276743238467,24.27910140607932,380.83851566042597,368.9344345451078,0,0,100.0,84.0,0.0006936709872415036,51.331899908048975,-0.005490189776516052,0.006807087308141169,0.0415192804608675,-0.01968278457114414
2014-12-08,374.964996,376.028992,361.885986,361.908997,361.908997,18898700.0,35.34251566701499,11.243497500000002,0.6523845448248267,0,0.5333333333333333,0.4666666666666667,65.23667868585208,-43481742.58536661,0.540914498652844,23.462422253096722,380.06501910635683,364.98884815271623,0,1,100.0,80.0,0.0003410186968658413,49.04761500369885,0.0008271328806954692,0.0031689128851883908,0.0253772802973955,0.008974483942670863
2014-12-09,361.894989,363.066986,344.950989,352.218994,352.218994,32915500.0,28.018280308141527,11.114855000000002,-1.0313973976223565,-1,0.5,0.5,53.802535389361495,-92323196.55039811,0.9047064556250926,22.933249600640952,379.54245972987746,358.1267022093641,0,1,100.0,76.0,-0.0003294661165309332,42.523516500902495,-0.03515377161744693,0.00545823155820413,-0.004120469290024631,0.051451861250859654
2014-12-10,352.204987,352.384003,346.36499,346.36499,346.36499,16427700.0,24.481700783933363,10.696071071428577,-2.805832031760474,0,0.4666666666666667,0.5333333333333333,52.456589060067195,-304556383.15121984,0.8295896621300843,22.43800144091814,378.0632269689821,351.4351746176701,0,1,96.0,100.0,-0.0012162658675980047,36.492834353919676,-0.02677469496565177,-0.016534864788771086,-0.0185907401897063,0.010075325161308157
2014-12-11,344.339996,361.356995,338.763,350.506012,350.506012,32431300.0,31.535304593482152,11.902071357142862,-3.833745365837217,0,0.4666666666666667,0.5333333333333333,51.72117082445861,-71010607.79291058,0.9668464195940433,22.31740356648813,375.52237316841024,348.7966870388507,0,0,100.0,96.0,-0.002025379092602507,32.23346476007743,-0.016620352961430718,-0.014415631198751333,0.0035291093673359697,0.0021012416110319787
2014-12-12,350.833008,352.983002,349.290985,352.541992,352.541992,16989800.0,34.98051886660299,10.424142142857152,-4.432986805745429,0,0.4666666666666667,0.5333333333333333,56.394189451986634,-673818773.2754526,0.7595518064995803,22.07220787622071,373.11473951267806,347.7070341114445,0,0,100.0,92.0,-0.002653474813013691,30.760553316167353,0.01195565983732938,0.01961558836359356,0.018332506726749465,0.15193569925196204
2014-12-13,352.381012,352.381012,346.588013,347.376007,347.376007,11675900.0,30.488756165296735,9.73392607142858,-5.264060961733321,0,0.4666666666666667,0.5333333333333333,47.66136941709982,-285966070.22510123,0.7178633782664335,21.85192520521226,370.69510187553647,345.386715453291,0,0,96.0,88.0,-0.003216068556162575,29.99733368067995,0.005808687812179469,-0.005490189776516052,-0.0025395182399001737,-0.006672049519761636
2014-12-14,346.72699,353.31601,345.417999,351.631989,351.631989,12415200.0,38.050514748929274,9.639639857142864,-5.515689602900636,0,0.5,0.5,53.8289523711701,2437134.7298338413,0.8097623822987138,21.73524534970342,368.6146218058994,345.136679281323,0,0,92.0,84.0,-0.0035719464642642736,31.97413968159105,-0.014653530975680118,0.0008271328806954692,0.006807087308141169,-0.054468947953068336
2014-12-15,351.360992,351.815002,344.93399,345.345001,345.345001,17264200.0,32.09873997393315,9.631642071428578,-6.151503796374811,0,0.5,0.5,48.92255427655789,-93642261.0857296,0.7157594543248313,21.59089149643248,366.38625511691214,343.1720824999061,0,0,88.0,100.0,-0.003894356917824624,31.048904822389733,0.012251801835006848,-0.03515377161744693,0.0031689128851883908,-0.05450984465652364
2014-12-16,345.673004,345.859009,327.062012,327.062012,327.062012,30864900.0,21.050370829263343,10.53321421428572,-8.03801826936592,0,0.4666666666666667,0.5333333333333333,42.555252053149864,75227507.6013124,0.854621714582667,21.690140900270862,365.14134296583165,334.33802853883776,0,1,84.0,100.0,-0.004536061750772614,26.908923147306595,-0.01787945407890623,-0.02677469496565177,0.00545823155820413,0.03123627313994004
2014-12-17,326.855011,333.95401,315.152008,319.776001,319.776001,37567900.0,18.173963569510832,11.25621485714286,-10.005675577044258,0,0.4666666666666667,0.5333333333333333,39.84305999048026,80120790.39462328,1.0,21.938978349430844,362.7980166380513,325.7854695021326,0,1,80.0,100.0,-0.0054059887396967505,23.28684683191552,-0.05294122963140868,-0.016620352961430718,-0.016534864788771086,-0.0012220185866892441
2014-12-18,319.785004,323.709015,304.231995,311.395996,311.395996,39173000.0,15.384197249686835,11.86914514285715,-12.101753062239027,0,0.4666666666666667,0.5333333333333333,36.85358283137674,88443717.73847723,0.9277952125467628,22.251154858202852,359.7367843347574,316.8846119617568,0,1,76.0,100.0,-0.006454585937250136,19.224271707932495,-0.022277154584372738,0.01195565983732938,-0.014415631198751333,-0.031517140366671303
2014-12-19,311.178986,318.53299,306.769012,317.842987,317.842987,23823100.0,25.531517574790072,11.749716857142866,-13.091777416027128,0,0.4666666666666667,0.5333333333333333,41.12356218968068,92728002.48684049,0.90442900400028,22.46646347658151,355.68082897861956,313.4977632639828,0,0,72.0,96.0,-0.0073061019569359694,17.036484141368803,-0.026205859644858,0.005808687812179469,0.01961558836359356,0.014277781407564971
2014-12-20,317.618988,330.325012,316.044006,329.955994,329.955994,20856700.0,40.897169260129694,12.233860785714294,-12.751963716960518,0,0.5,0.5,42.156957789753164,188203944.99150705,0.8166030040717767,22.64954677451196,352.91765697978457,314.5760981277992,0,0,68.0,92.0,-0.007649915660466377,18.092798904660167,0.02070351283514893,-0.014653530975680118,-0.005490189776516052,-0.05968913144702859
2014-12-21,329.542999,329.628998,318.903015,320.842987,320.842987,15207600.0,34.684580952989165,12.78450257142858,-13.06736991037593,0,0.5,0.5,38.07915032550657,208561163.3595972,0.6430197048162521,22.821772003264737,349.5175466352174,313.28388463462375,0,0,64.0,88.0,-0.007842867250123228,18.50478814416792,0.038110033870276894,0.012251801835006848,0.0008271328806954692,-0.019539470372674672
2014-12-22,321.067993,334.117004,320.424988,331.885986,331.885986,22315100.0,46.12712764615949,12.75228900000001,-12.284644131309676,0,0.5,0.5,41.69073410514377,158948828.1380024,0.7686394599484432,23.073526882482668,347.8774244037457,315.10046881703335,0,0,60.0,84.0,-0.007630672772025585,26.183445142861522,-0.027618855743532844,-0.01787945407890623,-0.03515377161744693,0.005905751343162846
2014-12-23,332.016998,336.286987,329.60199,334.571991,334.571991,16574200.0,48.65177155460529,11.935789000000012,-11.317133288664536,0,0.5,0.5,48.18728942227492,-63891623.85176444,0.5299737362074208,23.12765565741907,346.92633372319136,317.17266654835504,0,0,56.00000000000001,80.0,-0.0071077932421092305,31.830911881270218,0.034418701506478744,-0.05294122963140868,-0.02677469496565177,0.0415192804608675
2014-12-24,334.38501,334.740997,321.356995,322.533997,322.533997,15092300.0,39.161396382856836,12.461859642857153,-11.390437610937795,0,0.4666666666666667,0.5333333333333333,51.01040928266781,134126988.40327525,0.4688840962800868,23.20994674583117,344.32105955676064,316.3177577563228,0,0,52.0,76.0,-0.006696065544562997,30.708396197374004,0.008093155822493925,-0.022277154584372738,-0.016620352961430718,0.0253772802973955
2014-12-25,322.286011,322.670013,316.958008,319.007996,319.007996,9883640.0,36.73929793854146,11.256003214285723,-11.599340648491705,0,0.4666666666666667,0.5333333333333333,45.87081491396302,89262208.40970302,0.6796148446389494,23.262215727502365,341.7368335301594,314.7887428169088,0,0,48.0,72.0,-0.006415082589876317,30.42274269767709,-0.035980280250058394,-0.026205859644858,0.01195565983732938,-0.004120469290024631
