Time,price,volume
2016-09-07 00:00:00 UTC,612.2567719,17342365.11
2016-09-08 00:00:00 UTC,622.2924153,24028227.63
2016-09-09 00:00:00 UTC,624.4053877,18012548.63
2016-09-10 00:00:00 UTC,626.3404999,14410552.25
2016-09-11 00:00:00 UTC,622.9217192,21278901.17
2016-09-12 00:00:00 UTC,610.5118938,25453578.76
2016-09-13 00:00:00 UTC,612.321211,33660379.05
2016-09-14 00:00:00 UTC,614.0080525,15760827.48
2016-09-15 00:00:00 UTC,611.002838,13624344.7
2016-09-16 00:00:00 UTC,610.5484313,13173821.09
2016-09-17 00:00:00 UTC,609.2911064,9323323.904
2016-09-18 00:00:00 UTC,610.1854495,9865344.985
2016-09-19 00:00:00 UTC,611.2102092,13917010.09
2016-09-20 00:00:00 UTC,610.5267214,14573913.47
2016-09-21 00:00:00 UTC,601.4110143,22673521.12
2016-09-22 00:00:00 UTC,599.5319979,14751133.75
2016-09-23 00:00:00 UTC,600.8648835,15745723.43
2016-09-24 00:00:00 UTC,604.2527135,7814379.638
2016-09-25 00:00:00 UTC,602.3790572,7754900.924
2016-09-26 00:00:00 UTC,606.1522112,16702788.19
2016-09-27 00:00:00 UTC,607.2516565,15701038.44
2016-09-28 00:00:00 UTC,606.6927675,11377497.13
2016-09-29 00:00:00 UTC,608.0561961,15449848.71
2016-09-30 00:00:00 UTC,607.8343391,15054390.07
2016-10-01 00:00:00 UTC,614.3443047,10015250.69
2016-10-02 00:00:00 UTC,612.9725346,10023230.74
2016-10-03 00:00:00 UTC,612.5035634,13651153.62
2016-10-04 00:00:00 UTC,611.004079,14886832.8
2016-10-05 00:00:00 UTC,612.884502,13330957.79
2016-10-06 00:00:00 UTC,613.2867555,12839504.85
2016-10-07 00:00:00 UTC,615.8840712,18740788.22
2016-10-08 00:00:00 UTC,618.3920061,8057780.366
2016-10-09 00:00:00 UTC,617.0666284,7964389.053
2016-10-10 00:00:00 UTC,617.3741232,16131183.49
2016-10-11 00:00:00 UTC,632.4347713,33340464.64
2016-10-12 00:00:00 UTC,639.6159363,17385468.29
2016-10-13 00:00:00 UTC,638.6442284,17065928.8
2016-10-14 00:00:00 UTC,637.8551278,18460412.35
2016-10-15 00:00:00 UTC,639.9926439,7692798.394
2016-10-16 00:00:00 UTC,640.2696824,8280848.845
2016-10-17 00:00:00 UTC,639.0261185,18582140.71
2016-10-18 00:00:00 UTC,637.6674787,16646977.4
2016-10-19 00:00:00 UTC,632.5352201,23579261.81
2016-10-20 00:00:00 UTC,629.6080977,13843702.23
2016-10-21 00:00:00 UTC,631.8738384,19085128.92
2016-10-22 00:00:00 UTC,642.3401786,25072797.99
2016-10-23 00:00:00 UTC,654.5904676,13273291.83
2016-10-24 00:00:00 UTC,651.3984951,21063615.25
2016-10-25 00:00:00 UTC,655.3074792,27331851.28
2016-10-26 00:00:00 UTC,665.0751625,34004369.32
2016-10-27 00:00:00 UTC,681.6864268,30807765.56
2016-10-28 00:00:00 UTC,686.0609328,25070833.66
2016-10-29 00:00:00 UTC,705.8155372,32802537.51
2016-10-30 00:00:00 UTC,704.0784751,25257364.29
2016-10-31 00:00:00 UTC,699.7329862,26186365.88
2016-11-01 00:00:00 UTC,721.7589711,44744818.15
2016-11-02 00:00:00 UTC,726.8494081,29415723.57
2016-11-03 00:00:00 UTC,724.5645218,65538575.22
2016-11-04 00:00:00 UTC,699.4379964,34004118.99
2016-11-05 00:00:00 UTC,703.141842,15546607.92
2016-11-06 00:00:00 UTC,709.1287339,17509728.98
2016-11-07 00:00:00 UTC,705.2771552,18849470.73
2016-11-08 00:00:00 UTC,707.6114742,26409662.91
2016-11-09 00:00:00 UTC,725.4650081,46810531.24
2016-11-10 00:00:00 UTC,715.6629188,23087882.46
2016-11-11 00:00:00 UTC,716.1461885,17097179.84
2016-11-12 00:00:00 UTC,709.9249062,14931466.41
2016-11-13 00:00:00 UTC,698.3639265,22982606.42
2016-11-14 00:00:00 UTC,703.32663,24239337.29
2016-11-15 00:00:00 UTC,711.9112755,26397199.11
2016-11-16 00:00:00 UTC,725.0998771,53771622.45
2016-11-17 00:00:00 UTC,743.8171194,44690191.13
2016-11-18 00:00:00 UTC,743.8223028,27628400.59
2016-11-19 00:00:00 UTC,749.7805789,19139679.51
2016-11-20 00:00:00 UTC,741.9046409,31925543.45
2016-11-21 00:00:00 UTC,735.4409714,24306882.82
2016-11-22 00:00:00 UTC,743.2102845,32662448.21
2016-11-23 00:00:00 UTC,744.3066091,25069127.97
2016-11-24 00:00:00 UTC,739.5362321,25696505.49
2016-11-25 00:00:00 UTC,736.6682418,20503451.01
2016-11-26 00:00:00 UTC,735.7482894,15464763.57
2016-11-27 00:00:00 UTC,733.7359095,16313988.79
2016-11-28 00:00:00 UTC,736.2990081,23699648.85
2016-11-29 00:00:00 UTC,734.0481025,23959520.99
2016-11-30 00:00:00 UTC,739.6827322,28036460.52
2016-12-01 00:00:00 UTC,749.1758482,33928061.63
2016-12-02 00:00:00 UTC,768.5836215,42606919.81
2016-12-03 00:00:00 UTC,765.6404873,18650168.36
2016-12-04 00:00:00 UTC,765.0813086,16404113.88
2016-12-05 00:00:00 UTC,756.7646454,33032340.06
2016-12-06 00:00:00 UTC,757.9309461,28392663.31
2016-12-07 00:00:00 UTC,762.5863612,29995554.24
2016-12-08 00:00:00 UTC,768.6090739,24571868.9
2016-12-09 00:00:00 UTC,770.5819091,20817095.02
2016-12-10 00:00:00 UTC,774.9232831,15580657.74
2016-12-11 00:00:00 UTC,769.1368634,14038464.29
2016-12-12 00:00:00 UTC,776.2038665,24134247.79
2016-12-13 00:00:00 UTC,779.6446442,27192536.28
2016-12-14 00:00:00 UTC,778.1382984,19882411.89
2016-12-15 00:00:00 UTC,777.8038869,22089395.86
2016-12-16 00:00:00 UTC,780.3870174,23775605.13
2016-12-17 00:00:00 UTC,789.2192509,21767306.34
2016-12-18 00:00:00 UTC,789.0455624,14241415.31
2016-12-19 00:00:00 UTC,791.2757963,23101396.26
2016-12-20 00:00:00 UTC,792.499409,29147645.86
2016-12-21 00:00:00 UTC,814.4280861,54367254.62
2016-12-22 00:00:00 UTC,858.6727004,66044894.97
2016-12-23 00:00:00 UTC,900.0509382,94698172.84
2016-12-24 00:00:00 UTC,903.3235778,37811616.99
2016-12-25 00:00:00 UTC,877.0067262,38314007.93
2016-12-26 00:00:00 UTC,901.563333,37006649.12
2016-12-27 00:00:00 UTC,918.7565343,45502022.14
2016-12-28 00:00:00 UTC,955.846731,71502839.16
2016-12-29 00:00:00 UTC,968.4565184,61752974.78
2016-12-30 00:00:00 UTC,952.933137,64179349.36
2016-12-31 00:00:00 UTC,955.9220267,27072456.34
2017-01-01 00:00:00 UTC,975.3794824,41857254.57
2017-01-02 00:00:00 UTC,1015.567064,67682694.38
2017-01-03 00:00:00 UTC,1021.924406,56845274.56
2017-01-04 00:00:00 UTC,1081.448335,157455494
2017-01-05 00:00:00 UTC,1046.983904,233600439.5
2017-01-06 00:00:00 UTC,932.5794354,153734742.1
2017-01-07 00:00:00 UTC,871.3523672,104527572.2
2017-01-08 00:00:00 UTC,913.4413105,63948577.37
2017-01-09 00:00:00 UTC,894.3781481,51137358.45
2017-01-10 00:00:00 UTC,906.5611796,49065337.12
2017-01-11 00:00:00 UTC,844.7248234,156463645.8
2017-01-12 00:00:00 UTC,785.7758794,86506834.5
2017-01-13 00:00:00 UTC,808.3866016,66343144.93
2017-01-14 00:00:00 UTC,827.850596,34921894.79
2017-01-15 00:00:00 UTC,818.776514,21311944.42
2017-01-16 00:00:00 UTC,828.9852566,30146496.57
2017-01-17 00:00:00 UTC,876.2695623,78384733.65
2017-01-18 00:00:00 UTC,886.0109378,63886857.04
2017-01-19 00:00:00 UTC,894.0286368,55912709.4
2017-01-20 00:00:00 UTC,896.2196164,38456053.27
2017-01-21 00:00:00 UTC,918.2547485,39326708.29
2017-01-22 00:00:00 UTC,922.8638161,49733124.25
2017-01-23 00:00:00 UTC,921.1066432,32542061.6
2017-01-24 00:00:00 UTC,908.8113035,56104560.71
2017-01-25 00:00:00 UTC,897.7349632,34235860.81
2017-01-26 00:00:00 UTC,907.7296163,33886105.71
2017-01-27 00:00:00 UTC,918.0703864,30766632.77
2017-01-28 00:00:00 UTC,919.615029,14517639.6
2017-01-29 00:00:00 UTC,919.9219861,12169752.91
2017-01-30 00:00:00 UTC,919.3971649,19348462.27
2017-01-31 00:00:00 UTC,941.9686427,57631867.13
2017-02-01 00:00:00 UTC,972.2134194,43670301.03
2017-02-02 00:00:00 UTC,992.42625,58805143.23
2017-02-03 00:00:00 UTC,1012.727232,67167013.24
2017-02-04 00:00:00 UTC,1017.895875,50938082.41
2017-02-05 00:00:00 UTC,1021.043584,39684866.98
2017-02-06 00:00:00 UTC,1022.635885,38008896.77
2017-02-07 00:00:00 UTC,1042.072152,53411710.8
2017-02-08 00:00:00 UTC,1054.0024,76089593.12
2017-02-09 00:00:00 UTC,1021.67818,159092656.3
2017-02-10 00:00:00 UTC,977.6834553,65574087.84
2017-02-11 00:00:00 UTC,1007.303082,33034552.77
2017-02-12 00:00:00 UTC,1004.786326,18922072.05
2017-02-13 00:00:00 UTC,999.0515226,35809554.85
2017-02-14 00:00:00 UTC,1007.699577,45377204.29
2017-02-15 00:00:00 UTC,1011.028748,29055260.92
2017-02-16 00:00:00 UTC,1027.448797,48542563.07
2017-02-17 00:00:00 UTC,1046.156082,55464878.31
2017-02-18 00:00:00 UTC,1060.52977,34373928.94
2017-02-19 00:00:00 UTC,1053.551128,24110358.4
2017-02-20 00:00:00 UTC,1057.62317,39303255.21
2017-02-21 00:00:00 UTC,1098.990636,75641238.64
2017-02-22 00:00:00 UTC,1118.812147,61584047.08
2017-02-23 00:00:00 UTC,1143.364369,86788795.38
2017-02-24 00:00:00 UTC,1178.822928,144364932.5
2017-02-25 00:00:00 UTC,1164.845901,53725761.12
2017-02-26 00:00:00 UTC,1160.792967,41227123.32
2017-02-27 00:00:00 UTC,1182.763475,49103893.26
2017-02-28 00:00:00 UTC,1190.732861,64073654.56
2017-03-01 00:00:00 UTC,1204.026681,69511599.99
2017-03-02 00:00:00 UTC,1236.933489,108211374.1
2017-03-03 00:00:00 UTC,1271.349822,93846506.84
2017-03-04 00:00:00 UTC,1271.393137,51216310.32
2017-03-05 00:00:00 UTC,1262.058266,35863660.69
2017-03-06 00:00:00 UTC,1273.636016,44774260.02
2017-03-07 00:00:00 UTC,1252.329126,118632719.3
2017-03-08 00:00:00 UTC,1196.904835,126122283.1
2017-03-09 00:00:00 UTC,1175.556969,71291372.62
2017-03-10 00:00:00 UTC,1203.581407,250876794.3
2017-03-11 00:00:00 UTC,1171.985515,83636220.67
2017-03-12 00:00:00 UTC,1198.097795,55328127.81
2017-03-13 00:00:00 UTC,1231.998232,71636058.92
2017-03-14 00:00:00 UTC,1241.421375,59000993.02
2017-03-15 00:00:00 UTC,1250.495978,54648360.08
2017-03-16 00:00:00 UTC,1221.803154,144562349.6
2017-03-17 00:00:00 UTC,1134.821518,164876260.9
2017-03-18 00:00:00 UTC,1040.435913,189581169.8
2017-03-19 00:00:00 UTC,1019.41057,101893815.5
2017-03-20 00:00:00 UTC,1042.868727,61460587.75
2017-03-21 00:00:00 UTC,1090.673262,93617773.56
2017-03-22 00:00:00 UTC,1062.290732,110808256.8
2017-03-23 00:00:00 UTC,1046.119846,55586666.92
2017-03-24 00:00:00 UTC,999.073482,118879312.3
2017-03-25 00:00:00 UTC,934.9987649,103350840
2017-03-26 00:00:00 UTC,974.2930676,75597386.59
2017-03-27 00:00:00 UTC,1003.931965,85027090.37
2017-03-28 00:00:00 UTC,1039.352979,78230108.96
2017-03-29 00:00:00 UTC,1032.925138,68611796.39
2017-03-30 00:00:00 UTC,1030.441088,72105414.67
2017-03-31 00:00:00 UTC,1053.977146,87348173.05
2017-04-01 00:00:00 UTC,1081.516214,50605838.68
2017-04-02 00:00:00 UTC,1087.092251,63801216.61
2017-04-03 00:00:00 UTC,1131.355704,97304098.11
2017-04-04 00:00:00 UTC,1143.5689,74495482.84
2017-04-05 00:00:00 UTC,1131.067184,70541517.88
2017-04-06 00:00:00 UTC,1165.176416,96295916.57
2017-04-07 00:00:00 UTC,1188.258898,66241262.64
2017-04-08 00:00:00 UTC,1185.344642,35696194.72
2017-04-09 00:00:00 UTC,1193.416741,50266083.43
2017-04-10 00:00:00 UTC,1207.416752,47812051.05
2017-04-11 00:00:00 UTC,1213.98222,47031711.81
2017-04-12 00:00:00 UTC,1219.152105,49658392.69
2017-04-13 00:00:00 UTC,1192.112059,70521263.83
2017-04-14 00:00:00 UTC,1186.628193,54103789.03
2017-04-15 00:00:00 UTC,1187.944108,30757259.8
2017-04-16 00:00:00 UTC,1185.925684,22298444.93
2017-04-17 00:00:00 UTC,1191.438594,50945142.53
2017-04-18 00:00:00 UTC,1213.75341,58948563.13
2017-04-19 00:00:00 UTC,1214.565918,49920992.9
2017-04-20 00:00:00 UTC,1230.820985,65202070.71
2017-04-21 00:00:00 UTC,1253.905279,48659166.89
2017-04-22 00:00:00 UTC,1250.085926,50536160.28
2017-04-23 00:00:00 UTC,1252.600683,48234956.12
2017-04-24 00:00:00 UTC,1254.986327,46614547.02
2017-04-25 00:00:00 UTC,1272.448042,54533817.23
2017-04-26 00:00:00 UTC,1297.921323,77478774.5
2017-04-27 00:00:00 UTC,1323.925936,81015935.99
2017-04-28 00:00:00 UTC,1329.867818,97364692.16
2017-04-29 00:00:00 UTC,1334.700439,49565948.8
2017-04-30 00:00:00 UTC,1334.408423,51179115.19
2017-05-01 00:00:00 UTC,1388.339179,134112023.3
2017-05-02 00:00:00 UTC,1441.308628,99274585.41
2017-05-03 00:00:00 UTC,1468.571456,118447840.3
2017-05-04 00:00:00 UTC,1535.046833,205923967.2
2017-05-05 00:00:00 UTC,1551.271175,164297782.1
2017-05-06 00:00:00 UTC,1542.320304,75770155.75
2017-05-07 00:00:00 UTC,1544.528162,86657753.22
2017-05-08 00:00:00 UTC,1602.892181,153429055.1
2017-05-09 00:00:00 UTC,1706.375362,198861854.4
2017-05-10 00:00:00 UTC,1735.402351,147482144.1
2017-05-11 00:00:00 UTC,1812.765171,187609576.3
2017-05-12 00:00:00 UTC,1771.554671,179935782.4
2017-05-13 00:00:00 UTC,1708.888965,119231177.3
2017-05-14 00:00:00 UTC,1781.41046,68030598.82
2017-05-15 00:00:00 UTC,1733.293919,130609751.7
2017-05-16 00:00:00 UTC,1724.079595,121994923.3
2017-05-17 00:00:00 UTC,1799.278911,155426882.4
2017-05-18 00:00:00 UTC,1842.999845,129881508.9
2017-05-19 00:00:00 UTC,1927.798999,172254773.8
2017-05-20 00:00:00 UTC,1985.936302,150172514.9
2017-05-21 00:00:00 UTC,2037.688691,138305403.7
2017-05-22 00:00:00 UTC,2139.723577,336757617.6
2017-05-23 00:00:00 UTC,2212.994415,219311389.2
2017-05-24 00:00:00 UTC,2370.584191,309524328
2017-05-25 00:00:00 UTC,2567.23448,546688590.7
2017-05-26 00:00:00 UTC,2398.85555,390986517.6
2017-05-27 00:00:00 UTC,2090.43164,339320661.1
2017-05-28 00:00:00 UTC,2180.564241,197633172.6
2017-05-29 00:00:00 UTC,2230.067063,160629694.8
2017-05-30 00:00:00 UTC,2279.795959,215795504.9
2017-05-31 00:00:00 UTC,2249.844868,224898926.5
2017-06-01 00:00:00 UTC,2387.948555,238936922.6
2017-06-02 00:00:00 UTC,2426.311477,161653522.4
2017-06-03 00:00:00 UTC,2506.637528,140906001.1
2017-06-04 00:00:00 UTC,2522.659848,137071486.2
2017-06-05 00:00:00 UTC,2599.957436,184872431.9
2017-06-06 00:00:00 UTC,2823.107831,409219291.5
2017-06-07 00:00:00 UTC,2808.620249,253000198.8
2017-06-08 00:00:00 UTC,2748.831043,196117028.5
2017-06-09 00:00:00 UTC,2818.873258,142215567.2
2017-06-10 00:00:00 UTC,2852.099871,194191592.1
2017-06-11 00:00:00 UTC,2908.655038,190423508
2017-06-12 00:00:00 UTC,2814.415619,463224842.2
2017-06-13 00:00:00 UTC,2731.557526,242705711.1
2017-06-14 00:00:00 UTC,2679.848374,346336712.7
2017-06-15 00:00:00 UTC,2412.988679,456452180.8
2017-06-16 00:00:00 UTC,2490.600899,213088060.8
2017-06-17 00:00:00 UTC,2585.80772,179765441.1
2017-06-18 00:00:00 UTC,2596.29033,171724506.4
2017-06-19 00:00:00 UTC,2591.504975,159710895.9
2017-06-20 00:00:00 UTC,2674.59711,226060650.8
2017-06-21 00:00:00 UTC,2724.993128,237379631.5
2017-06-22 00:00:00 UTC,2708.803666,161318040.7
2017-06-23 00:00:00 UTC,2738.312084,113080511.3
2017-06-24 00:00:00 UTC,2685.05029,163703013.8
2017-06-25 00:00:00 UTC,2610.463412,161083849.3
2017-06-26 00:00:00 UTC,2500.995273,288547307.6
2017-06-27 00:00:00 UTC,2441.544358,276781332.8
2017-06-28 00:00:00 UTC,2544.72019,202986165.3
2017-06-29 00:00:00 UTC,2570.197731,129486989
2017-06-30 00:00:00 UTC,2538.234223,131347719.4
2017-07-01 00:00:00 UTC,2479.267623,121333715.4
2017-07-02 00:00:00 UTC,2453.293779,118107424.8
2017-07-03 00:00:00 UTC,2538.844273,153416743.6
2017-07-04 00:00:00 UTC,2608.125695,147596829.2
2017-07-05 00:00:00 UTC,2635.637271,174698066.7
2017-07-06 00:00:00 UTC,2606.260828,118289714.1
2017-07-07 00:00:00 UTC,2556.445092,165853217.5
2017-07-08 00:00:00 UTC,2532.355142,101237434.1
2017-07-09 00:00:00 UTC,2555.505174,80214254.99
2017-07-10 00:00:00 UTC,2476.266493,234993666.8
2017-07-11 00:00:00 UTC,2366.635965,243508601.1
2017-07-12 00:00:00 UTC,2359.969529,187032212.4
2017-07-13 00:00:00 UTC,2380.882661,151315337.4
2017-07-14 00:00:00 UTC,2294.045639,200416336.9
2017-07-15 00:00:00 UTC,2092.468244,253396888.2
2017-07-16 00:00:00 UTC,1956.442632,287621530.8
2017-07-17 00:00:00 UTC,2069.55207,285788666.7
2017-07-18 00:00:00 UTC,2282.229995,353709409.9
2017-07-19 00:00:00 UTC,2324.181149,266883625
2017-07-20 00:00:00 UTC,2495.685191,640391594.3
2017-07-21 00:00:00 UTC,2709.425251,406077088.5
2017-07-22 00:00:00 UTC,2772.18081,249355804.8
2017-07-23 00:00:00 UTC,2764.690577,232930831.4
2017-07-24 00:00:00 UTC,2751.010088,174463748.8
2017-07-25 00:00:00 UTC,2633.923639,369859737.5
2017-07-26 00:00:00 UTC,2519.909842,240507615.6
2017-07-27 00:00:00 UTC,2583.746771,202273882.8
2017-07-28 00:00:00 UTC,2743.616904,285974915.2
2017-07-29 00:00:00 UTC,2724.361001,176907368.6
2017-07-30 00:00:00 UTC,2697.246589,181365122.6
2017-07-31 00:00:00 UTC,2767.910668,201139133.9
2017-08-01 00:00:00 UTC,2775.183747,256934007.7
2017-08-02 00:00:00 UTC,2719.683921,168014548.1
2017-08-03 00:00:00 UTC,2747.616117,151846265.9
2017-08-04 00:00:00 UTC,2828.760316,154496940.3
2017-08-05 00:00:00 UTC,3147.13161,399155099.5
2017-08-06 00:00:00 UTC,3230.633058,159388737.9
2017-08-07 00:00:00 UTC,3305.211277,240635700.7
2017-08-08 00:00:00 UTC,3421.95642,312436142
2017-08-09 00:00:00 UTC,3354.059282,266188967.9
2017-08-10 00:00:00 UTC,3413.142136,192206305.5
2017-08-11 00:00:00 UTC,3528.925854,276561499.9
2017-08-12 00:00:00 UTC,3782.750412,380510861.4
2017-08-13 00:00:00 UTC,4044.53995,497644418.5
2017-08-14 00:00:00 UTC,4196.783664,444548493.1
2017-08-15 00:00:00 UTC,4206.299578,708858187.8
2017-08-16 00:00:00 UTC,4194.705319,385678851
2017-08-17 00:00:00 UTC,4374.806291,450978047.2
2017-08-18 00:00:00 UTC,4267.39414,489499688.2
2017-08-19 00:00:00 UTC,4136.1659,366785945.5
2017-08-20 00:00:00 UTC,4148.029651,242991042.8
2017-08-21 00:00:00 UTC,4087.139319,312219512.6
2017-08-22 00:00:00 UTC,3981.514068,565133083.5
2017-08-23 00:00:00 UTC,4183.225291,319988162.6
2017-08-24 00:00:00 UTC,4236.453566,266597557.4
2017-08-25 00:00:00 UTC,4382.384089,295571172.4
2017-08-26 00:00:00 UTC,4347.394396,152274771.8
2017-08-27 00:00:00 UTC,4369.042611,148421477
2017-08-28 00:00:00 UTC,4343.959435,258024752.3
2017-08-29 00:00:00 UTC,4494.437119,370518664.8
2017-08-30 00:00:00 UTC,4603.538066,256132053.7
2017-08-31 00:00:00 UTC,4689.906061,272208376
2017-09-01 00:00:00 UTC,4816.73266,389291822.2
2017-09-02 00:00:00 UTC,4716.671551,569266669.7
2017-09-03 00:00:00 UTC,4627.983777,363363282.1
2017-09-04 00:00:00 UTC,4441.606165,605295803.9
2017-09-05 00:00:00 UTC,4331.903652,543174337.3
2017-09-06 00:00:00 UTC,4589.850046,431506384.3
2017-09-07 00:00:00 UTC,4628.605283,261115072.3
2017-09-08 00:00:00 UTC,4528.176639,621784852
2017-09-09 00:00:00 UTC,4358.067373,292867234.9
2017-09-10 00:00:00 UTC,4258.579102,381081056
2017-09-11 00:00:00 UTC,4271.211468,313421532.3
2017-09-12 00:00:00 UTC,4297.398434,369363868.8
2017-09-13 00:00:00 UTC,3997.29913,631782497.8
2017-09-14 00:00:00 UTC,3674.719856,920940526
2017-09-15 00:00:00 UTC,3465.158917,1265662125
2017-09-16 00:00:00 UTC,3761.307157,500544610.1
2017-09-17 00:00:00 UTC,3697.029978,275620097.4
2017-09-18 00:00:00 UTC,3980.720882,476456564.3
2017-09-19 00:00:00 UTC,3991.196051,403095739.9
2017-09-20 00:00:00 UTC,3960.290209,285145428
2017-09-21 00:00:00 UTC,3820.775985,435489862.2
2017-09-22 00:00:00 UTC,3648.256543,344791763.4
2017-09-23 00:00:00 UTC,3726.618438,207318617.9
2017-09-24 00:00:00 UTC,3705.50656,147890274.1
2017-09-25 00:00:00 UTC,3831.259125,315513741.6
2017-09-26 00:00:00 UTC,3926.398515,205100044.9
2017-09-27 00:00:00 UTC,4041.845466,398734768.3
2017-09-28 00:00:00 UTC,4194.083824,311382539.5
2017-09-29 00:00:00 UTC,4146.85416,328650040.9
